is_BYB	 link
True	https://atlanta.craigslist.org/atl/for/d/tyrone-pitbull-year-old-dog-puppy-free/7656973427.html
True	https://chattanooga.craigslist.org/for/d/chattanooga-pittbull-dog-for-sale/7662599407.html
True	https://chattanooga.craigslist.org/for/d/chattanooga-pittbull-dog-for-sale/7662599407.html
False	https://jacksonville.craigslist.org/wan/d/jacksonville-pit-bull/7655388598.html
False	https://jacksonville.craigslist.org/wan/d/jacksonville-pit-bull/7655388598.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7662394846.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7662394846.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7662111434.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7662111434.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-american-pitbull-bullies/7655216195.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-american-pitbull-bullies/7655216195.html
False	https://atlanta.craigslist.org/atl/for/d/atlanta-bullies/7661934884.html
False	https://atlanta.craigslist.org/atl/for/d/atlanta-bullies/7661934884.html
True	https://macon.craigslist.org/pet/d/warner-robins-german-shepherd-and-blue/7656889900.html
True	https://macon.craigslist.org/pet/d/macon-labrador-pit-bull-mix/7654902900.html
True	https://macon.craigslist.org/pet/d/macon-blue-pitbulls-free-to-good-home/7658977165.html
False	https://macon.craigslist.org/pet/d/macon-australian-shepherd-mix-puppy/7664065772.html
False	https://macon.craigslist.org/pet/d/forsyth-abkc-bully-puppies/7651463871.html
False	https://macon.craigslist.org/pet/d/macon-lab-mix-dog/7658950131.html
False	https://macon.craigslist.org/pet/d/macon-american-bulldog/7664117747.html
True	https://macon.craigslist.org/pet/d/chester-yellow-lab-mix-and-bully/7663037661.html
False	https://macon.craigslist.org/pet/d/gray-month-brindle-pitbull-puppy/7650716928.html
False	https://macon.craigslist.org/pet/d/macon-shar-pei-puppy/7655326485.html
False	https://macon.craigslist.org/pet/d/warner-robins-pitbull-box-mix/7648902791.html
False	https://macon.craigslist.org/pet/d/danville-xl-american-bully/7651614171.html
True	https://macon.craigslist.org/pet/d/juliette-rehoming-fee-for-bully-puppy/7650601050.html
False	https://macon.craigslist.org/pet/d/warner-robins-precious-pit-needs-home/7649129152.html
False	https://charleston.craigslist.org/pet/d/summerville-ukc-american-bully-pit-bull/7664580497.html
False	https://greenville.craigslist.org/pet/d/anderson-pit-bull-puppies-razors-edge/7664446744.html
False	https://albanyga.craigslist.org/pet/d/leesburg-pit-bull-mix-zoey/7664409327.html
True	https://knoxville.craigslist.org/pet/d/knoxville-female-pit-bull-bully/7664406493.html
True	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7664367795.html
False	https://athensga.craigslist.org/pet/d/commerce-pit-bull-puppy/7664322235.html
False	https://atlanta.craigslist.org/sat/pet/d/hampton-bully-pit-bull/7659421725.html
False	https://columbia.craigslist.org/pet/d/lexington-lab-and-pitt-bull-pups/7663815919.html
True	https://chattanooga.craigslist.org/pet/d/chattanooga-blue-fawn-white-pit-bull/7663683757.html
False	https://charlotte.craigslist.org/pet/d/charlotte-rehoming-pit-bull-puppies/7663510344.html
False	https://okaloosa.craigslist.org/pet/d/milligan-10-week-american-pitbull/7663040887.html
False	https://huntsville.craigslist.org/pet/d/hartselle-american-pit-bull/7663003635.html
False	https://panamacity.craigslist.org/pet/d/fountain-american-pit-bull-puppies/7661022764.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-free-year-pit-bull/7661963170.html
True	https://bham.craigslist.org/pet/d/bessemer-pit-bull/7657386354.html
False	https://atlanta.craigslist.org/nat/pet/d/acworth-full-blooded-pit-bull/7661907970.html
False	https://charleston.craigslist.org/pet/d/ladson-rehoming-xl-pit-bull-puppies/7661631646.html
False	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7660969503.html
False	https://knoxville.craigslist.org/pet/d/knoxville-rehoming-year-old-pitt-bull/7660764562.html
False	https://columbusga.craigslist.org/pet/d/fort-benning-all-white-pit-bull-puppy/7660693950.html
False	https://nashville.craigslist.org/pet/d/fayetteville-german-shepherd-pit-bull/7660085008.html
False	https://atlanta.craigslist.org/sat/pet/d/riverdale-pit-bull-pup/7659605618.html
False	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bulls-for-rehoming/7658866592.html
False	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bull-puppies/7658144594.html
False	https://greenville.craigslist.org/pet/d/greer-xl-pit-bull-pup-female/7657911648.html
False	https://greenville.craigslist.org/pet/d/greenville-pit-bull-mix/7657789681.html
True	https://gadsden.craigslist.org/pet/d/horton-pit-bull-male/7657596278.html
False	https://hickory.craigslist.org/pet/d/rhodhiss-18-week-old-pit-bull/7657299794.html
False	https://hickory.craigslist.org/pet/d/newton-rough-collie-pit-bull-mix-pups/7649597154.html
True	https://jacksonville.craigslist.org/pet/d/jacksonville-american-bullies-puppies/7664627042.html
True	https://athensga.craigslist.org/pet/d/athens-fawn-bully-pitbull-pups/7664596914.html
True	https://florencesc.craigslist.org/pet/d/florence-pitbull-puppies-for-sale/7664544929.html
False	https://atlanta.craigslist.org/nat/pet/d/buford-pitbull-puppy/7664505877.html
False	https://atlanta.craigslist.org/nat/pet/d/flowery-branch-blue-pitbull/7662774882.html
False	https://jacksonville.craigslist.org/pet/d/jacksonville-pitbull-pup/7662895863.html
False	https://jacksonville.craigslist.org/pet/d/jacksonville-rednose-pitbull-pup/7661606676.html
True	https://savannah.craigslist.org/pet/d/sylvania-pitbull-puppy-girl/7663426569.html
True	https://columbia.craigslist.org/pet/d/columbia-blue-nose-pitbulls-puppies/7660970994.html
False	https://atlanta.craigslist.org/wat/pet/d/powder-springs-red-nose-chocolate/7664271099.html
False	https://atlanta.craigslist.org/atl/pet/d/decatur-young-adult-american-bullies/7664235940.html
True	https://greenville.craigslist.org/pet/d/spartanburg-pitbull-amstaff-puppy/7660156853.html
True	https://atlanta.craigslist.org/eat/pet/d/winder-pittbull/7664196907.html
True	https://hickory.craigslist.org/pet/d/forest-city-female-pitbull/7664183303.html
True	https://asheville.craigslist.org/pet/d/forest-city-female-pitbull/7664182623.html
True	https://charlotte.craigslist.org/pet/d/forest-city-female-pitbull/7664181572.html
False	https://greenville.craigslist.org/pet/d/forest-city-female-pitbull/7661977889.html
False	https://atlanta.craigslist.org/nat/pet/d/marietta-month-old-pitbull-mutt-needs/7664134029.html
True	https://columbusga.craigslist.org/pet/d/fort-benning-all-white-pit-bull-puppy/7660693950.html
False	https://columbusga.craigslist.org/pet/d/richland-pitbull-puppy/7661398332.html
False	https://columbusga.craigslist.org/pet/d/columbus-pitbull/7660064975.html
False	https://columbusga.craigslist.org/pet/d/fort-benning-month-old-pit-bull-terrier/7652207969.html
True	https://columbusga.craigslist.org/pet/d/salem-male-american-bully-pup/7654336327.html
False	https://columbusga.craigslist.org/pet/d/phenix-city-american-bully/7659221616.html
False	https://columbusga.craigslist.org/pet/d/columbus-razoredge-pitbull-puppy/7649309987.html
False	https://greenville.craigslist.org/pet/d/anderson-pit-bull-puppies-razors-edge/7664446744.html
False	https://albanyga.craigslist.org/pet/d/leesburg-pit-bull-mix-zoey/7664409327.html
True	https://knoxville.craigslist.org/pet/d/knoxville-female-pit-bull-bully/7664406493.html
True	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7664367795.html
False	https://athensga.craigslist.org/pet/d/commerce-pit-bull-puppy/7664322235.html
False	https://atlanta.craigslist.org/sat/pet/d/hampton-bully-pit-bull/7659421725.html
True	https://columbia.craigslist.org/pet/d/lexington-lab-and-pitt-bull-pups/7663815919.html
False	https://chattanooga.craigslist.org/pet/d/chattanooga-blue-fawn-white-pit-bull/7663683757.html
False	https://okaloosa.craigslist.org/pet/d/milligan-10-week-american-pitbull/7663040887.html
False	https://huntsville.craigslist.org/pet/d/hartselle-american-pit-bull/7663003635.html
False	https://pensacola.craigslist.org/pet/d/navarre-free-pit-bull-mix-puppies/7662342454.html
False	https://panamacity.craigslist.org/pet/d/fountain-american-pit-bull-puppies/7661022764.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-free-year-pit-bull/7661963170.html
False	https://bham.craigslist.org/pet/d/bessemer-pit-bull/7657386354.html
False	https://atlanta.craigslist.org/nat/pet/d/acworth-full-blooded-pit-bull/7661907970.html
False	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7660969503.html
False	https://knoxville.craigslist.org/pet/d/knoxville-rehoming-year-old-pitt-bull/7660764562.html
False	https://nashville.craigslist.org/pet/d/fayetteville-german-shepherd-pit-bull/7660085008.html
True	https://atlanta.craigslist.org/sat/pet/d/riverdale-pit-bull-pup/7659605618.html
False	https://tuscaloosa.craigslist.org/pet/d/reform-pit-bull-mix-puppies-free-to/7659356441.html
False	https://nashville.craigslist.org/pet/d/murfreesboro-pit-bull-cross-puppy/7658648368.html
False	https://pensacola.craigslist.org/pet/d/gulf-breeze-mixed-pit-bull-puppies-free/7658214871.html
False	https://greenville.craigslist.org/pet/d/greer-xl-pit-bull-pup-female/7657911648.html
False	https://greenville.craigslist.org/pet/d/greenville-pit-bull-mix/7657789681.html
False	https://gadsden.craigslist.org/pet/d/horton-pit-bull-male/7657596278.html
False	https://macon.craigslist.org/pet/d/warner-robins-german-shepherd-and-blue/7656889900.html
True	https://jacksonville.craigslist.org/pet/d/jacksonville-american-bullies-puppies/7664627042.html
False	https://athensga.craigslist.org/pet/d/athens-fawn-bully-pitbull-pups/7664596914.html
True	https://atlanta.craigslist.org/nat/pet/d/buford-pitbull-puppy/7664505877.html
False	https://nashville.craigslist.org/pet/d/columbia-full-blood-american/7664496678.html
False	https://atlanta.craigslist.org/nat/pet/d/flowery-branch-blue-pitbull/7662774882.html
False	https://jacksonville.craigslist.org/pet/d/jacksonville-pitbull-pup/7662895863.html
True	https://jacksonville.craigslist.org/pet/d/jacksonville-rednose-pitbull-pup/7661606676.html
True	https://savannah.craigslist.org/pet/d/sylvania-pitbull-puppy-girl/7663426569.html
False	https://atlanta.craigslist.org/wat/pet/d/powder-springs-red-nose-chocolate/7664271099.html
False	https://atlanta.craigslist.org/atl/pet/d/decatur-young-adult-american-bullies/7664235940.html
True	https://greenville.craigslist.org/pet/d/spartanburg-pitbull-amstaff-puppy/7660156853.html
False	https://atlanta.craigslist.org/eat/pet/d/winder-pittbull/7664196907.html
False	https://atlanta.craigslist.org/nat/pet/d/marietta-month-old-pitbull-mutt-needs/7664134029.html
False	https://savannah.craigslist.org/pet/d/savannah-full-blooded-rednose-pitbull/7658119295.html
True	https://athensga.craigslist.org/pet/d/athens-great-pyrenees-pitbull-puppies/7662767486.html
True	https://atlanta.craigslist.org/nat/pet/d/smyrna-cute-blue-nose-pitbulls/7664086934.html
False	https://atlanta.craigslist.org/nat/pet/d/norcross-american-pitbull-terrier/7664038340.html
False	https://atlanta.craigslist.org/eat/pet/d/auburn-month-old-female-pit-bull-200/7656154128.html
False	https://greenville.craigslist.org/pet/d/union-pitbull-mastiff-puppies/7663924553.html
False	https://greenville.craigslist.org/pet/d/drayton-pitbull-mix-adoption/7659950806.html
False	https://greenville.craigslist.org/pet/d/west-union-rednose-pitbull-puppy/7663841698.html
False	https://pensacola.craigslist.org/pet/d/pensacola-rehoming-my-pitbull/7663813567.html
False	https://atlanta.craigslist.org/sat/pet/d/experiment-american-bullies/7663810765.html
False	https://greenville.craigslist.org/pet/d/anderson-yo-pitbull-pup-papers/7663760452.html
False	https://savannah.craigslist.org/pet/d/savannah-pitbull-puppies/7661663436.html
False	https://nashville.craigslist.org/pet/d/lawrenceburg-pitbull-rescue-needs-home/7658389313.html
True	https://greenville.craigslist.org/pet/d/anderson-beautiful-pitbulls-puppies/7661432881.html
False	https://jacksonville.craigslist.org/pet/d/middleburg-blue-nose-pit-bull/7655933121.html
True	https://columbia.craigslist.org/pas/d/orangeburg-pit-bulls-for-sale/7661930954.html
True	https://atlanta.craigslist.org/atl/pas/d/lithonia-red-rednose-american-pit-bull/7661679206.html
True	https://atlanta.craigslist.org/atl/pas/d/rex-american-bullies-trained-and-ready/7660132755.html
False	https://huntsville.craigslist.org/pas/d/huntsville-2200-walk-dog-walking/7663418235.html
False	https://knoxville.craigslist.org/pas/d/clinton-pitbull-puppy-months-old/7656743059.html
True	https://bham.craigslist.org/pas/d/birmingham-boarding-training-for-the/7657947580.html
True	https://charlotte.craigslist.org/pas/d/charlotte-dog-walker-sitter-southpark/7655149204.html
False	https://montgomery.craigslist.org/pas/d/montgomery-american-bully-puppies/7664437500.html
True	https://columbia.craigslist.org/pas/d/orangeburg-pit-bulls-for-sale/7661930954.html
True	https://atlanta.craigslist.org/atl/pas/d/lithonia-red-rednose-american-pit-bull/7661679206.html
True	https://mobile.craigslist.org/pas/d/foley-xl-american-pit-bull-puppies/7659999552.html
False	https://atlanta.craigslist.org/atl/pas/d/rex-american-bullies-trained-and-ready/7660132755.html
True	https://huntsville.craigslist.org/pas/d/huntsville-2200-walk-dog-walking/7663418235.html
True	https://bham.craigslist.org/pas/d/birmingham-boarding-training-for-the/7657947580.html
True	https://montgomery.craigslist.org/pas/d/montgomery-american-bully-puppies/7664437500.html
False	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
False	https://macon.craigslist.org/for/d/jeffersonville-pit-bull-bully-pups/7662210686.html
True	https://macon.craigslist.org/zip/d/warner-robins-puppy-husky-pitbull-mix/7657941378.html
True	https://macon.craigslist.org/zip/d/warner-robins-puppy-husky-pitbull-mix/7657941378.html
True	https://macon.craigslist.org/for/d/macon-blue-fawn-red-nose-pitbull-puppies/7655238867.html
True	https://macon.craigslist.org/for/d/macon-blue-fawn-red-nose-pitbull-puppies/7655238867.html
True	https://macon.craigslist.org/wan/d/butler-help-bring-diogie-home-reward/7657608125.html
True	https://macon.craigslist.org/wan/d/butler-help-bring-diogie-home-reward/7657608125.html
True	https://macon.craigslist.org/wan/d/macon-merle-red-nose-bully-mixed-pup/7663174288.html
True	https://macon.craigslist.org/wan/d/macon-merle-red-nose-bully-mixed-pup/7663174288.html
True	https://macon.craigslist.org/grd/d/byron-mixed-breed-puppy/7654265014.html
True	https://macon.craigslist.org/grd/d/byron-mixed-breed-puppy/7654265014.html
True	https://macon.craigslist.org/wan/d/macon-dogs-for-sell/7652580717.html
True	https://macon.craigslist.org/wan/d/macon-dogs-for-sell/7652580717.html
False	https://macon.craigslist.org/grd/d/mc-intyre-puppies-for-sale/7653234199.html
False	https://macon.craigslist.org/grd/d/mc-intyre-puppies-for-sale/7653234199.html
True	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
True	https://dothan.craigslist.org/for/d/slocomb-pit-bull-puppies/7664487360.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7664373418.html
True	https://atlanta.craigslist.org/nat/for/d/oakwood-red-nose-pit-bull-real-deal/7657832484.html
True	https://atlanta.craigslist.org/nat/for/d/oakwood-red-nose-pit-bull-real-deal/7657832484.html
True	https://greenville.craigslist.org/for/d/drayton-four-full-blooded-pit-bull-pups/7663705401.html
True	https://greenville.craigslist.org/for/d/drayton-four-full-blooded-pit-bull-pups/7663705401.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7663633351.html
True	https://atlanta.craigslist.org/atl/for/d/lithia-springs-pit-bull-puppies/7663633351.html
True	https://atlanta.craigslist.org/wat/for/d/lithia-springs-pit-bull-puppies/7660763737.html
True	https://atlanta.craigslist.org/wat/for/d/lithia-springs-pit-bull-puppies/7660763737.html
True	https://lakecity.craigslist.org/zip/d/lake-city-blue-nose-pit-bull-for-good/7663576269.html
False	https://lakecity.craigslist.org/zip/d/lake-city-blue-nose-pit-bull-for-good/7663576269.html
False	https://knoxville.craigslist.org/for/d/seymour-pit-bull-puppies/7662775731.html
True	https://knoxville.craigslist.org/for/d/seymour-pit-bull-puppies/7662775731.html
True	https://knoxville.craigslist.org/for/d/philadelphia-merle-pit-bull-puppies/7661954493.html
True	https://knoxville.craigslist.org/for/d/philadelphia-merle-pit-bull-puppies/7661954493.html
True	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
True	https://athensga.craigslist.org/grd/d/bethlehem-pit-bull-puppies/7653332012.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-red-nose-pit-bull/7660782713.html
True	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
True	https://charlotte.craigslist.org/mat/d/charlotte-pit-bulls/7659442045.html
True	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
True	https://charlotte.craigslist.org/for/d/gastonia-lilly-american-pit-bull-terrier/7659347320.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-angel-american-pit-bull-terrier/7659346658.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
True	https://charlotte.craigslist.org/for/d/gastonia-sylvi-american-pit-bull-terrier/7659346298.html
False	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
False	https://charlotte.craigslist.org/for/d/gastonia-tiny-amercan-pit-bull-terrier/7659347486.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://charlotte.craigslist.org/for/d/gastonia-socks-american-pit-bull-terrier/7659347167.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
True	https://charlotte.craigslist.org/for/d/gastonia-fiesty-american-pit-bull/7659346991.html
True	https://knoxville.craigslist.org/for/d/knoxville-flat-coat-retreiver-red-nose/7659245100.html
True	https://knoxville.craigslist.org/for/d/knoxville-flat-coat-retreiver-red-nose/7659245100.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/nat/for/d/gainesville-pit-bulls/7658731809.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
True	https://atlanta.craigslist.org/eat/wan/d/stone-mountain-pit-bull-for-sale/7658255940.html
False	https://knoxville.craigslist.org/for/d/morristown-for-sale-blue-nose-pit-bull/7657638923.html
False	https://knoxville.craigslist.org/for/d/morristown-for-sale-blue-nose-pit-bull/7657638923.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://charlotte.craigslist.org/grd/d/york-english-bulldog-pit-bull-mix-puppy/7657012807.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
True	https://greenville.craigslist.org/for/d/greer-pit-bull-puppies/7656967023.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
False	https://greenville.craigslist.org/spo/d/townville-pit-bull-puppies/7650082470.html
True	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
True	https://dothan.craigslist.org/for/d/dothan-red-and-blue-nose-pit-bull-mix/7656740335.html
True	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://atlanta.craigslist.org/atl/for/d/lawrenceville-pitbull/7664625522.html
True	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
True	https://columbia.craigslist.org/for/d/swansea-german-shepard-an-pitbull-mix/7664570532.html
True	https://gadsden.craigslist.org/for/d/lincoln-bully/7664569149.html
True	https://gadsden.craigslist.org/for/d/lincoln-bully/7664569149.html
True	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
True	https://atlanta.craigslist.org/nat/grd/d/lula-american-bullies/7664532105.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7664474748.html
True	https://jacksonville.craigslist.org/for/d/jacksonville-pitbull-puppies/7664474748.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://atlanta.craigslist.org/wat/for/d/smyrna-pit-bull/7656425900.html
True	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
True	https://atlanta.craigslist.org/nat/for/d/grayson-pitbull-puppy/7664308764.html
True	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://atlanta.craigslist.org/sat/grd/d/hampton-bullies/7664277418.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://winstonsalem.craigslist.org/for/d/charlotte-blue-pitbull/7664269187.html
True	https://panamacity.craigslist.org/for/d/bonifay-male-pitbull-dog/7664261724.html
True	https://panamacity.craigslist.org/for/d/bonifay-male-pitbull-dog/7664261724.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-pitbull/7664199083.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
True	https://atlanta.craigslist.org/wat/for/d/atlanta-full-breed-pitbull-bully-daisy/7664179184.html
False	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
False	https://lexington.craigslist.org/for/d/lexington-male-pitbull-terriers-for-sale/7664050838.html
True	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
True	https://atlanta.craigslist.org/wat/for/d/hiram-american-bully-pitbull-taking/7663985766.html
True	https://jacksonville.craigslist.org/grd/d/jacksonville-two-pretty-bullies/7663787418.html
True	https://jacksonville.craigslist.org/grd/d/jacksonville-two-pretty-bullies/7663787418.html
False	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
False	https://atlanta.craigslist.org/sat/for/d/jonesboro-pitbull-puppies/7663584692.html
False	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
False	https://atlanta.craigslist.org/wat/wan/d/franklin-pitbull-puppies/7663576436.html
True	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
True	https://columbia.craigslist.org/grd/d/pelion-pit-bulls/7655939038.html
True	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
True	https://asheville.craigslist.org/grd/d/newland-blue-pit-bull/7655914426.html
False	https://charlotte.craigslist.org/for/d/charlotte-two-american-staffordshire/7655734346.html
False	https://charlotte.craigslist.org/for/d/charlotte-two-american-staffordshire/7655734346.html
True	https://atlanta.craigslist.org/eat/for/d/porterdale-exotic-micro-bullies/7663252795.html
True	https://atlanta.craigslist.org/eat/for/d/porterdale-exotic-micro-bullies/7663252795.html
False	https://atlanta.craigslist.org/atl/for/d/rex-dog-for-sale-bella/7655773273.html
False	https://atlanta.craigslist.org/atl/for/d/rex-dog-for-sale-bella/7655773273.html
True	https://charlotte.craigslist.org/grd/d/concord-pitbull-husky-mix-female-dog/7663206353.html
True	https://charlotte.craigslist.org/grd/d/concord-pitbull-husky-mix-female-dog/7663206353.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7663160475.html
True	https://atlanta.craigslist.org/atl/for/d/atlanta-exotic-bullies-for-sale/7663160475.html
False	https://gainesville.craigslist.org/grd/d/interlachen-pitbull-american-bulldog/7663150289.html
False	https://gainesville.craigslist.org/grd/d/interlachen-pitbull-american-bulldog/7663150289.html
False	https://atlanta.craigslist.org/atl/for/d/covington-bullies/7663121407.html
True	https://atlanta.craigslist.org/atl/for/d/covington-bullies/7663121407.html
False	https://atlanta.craigslist.org/atl/wan/d/atlanta-bullies-clean-exotic-bullies/7663121152.html
False	https://atlanta.craigslist.org/atl/wan/d/atlanta-bullies-clean-exotic-bullies/7663121152.html
False	https://nwga.craigslist.org/pet/d/lindale-free-male-puppy/7656828911.html
False	https://nwga.craigslist.org/pet/d/mineral-bluff-adorable-bully-mix-female/7663578034.html
False	https://nwga.craigslist.org/pet/d/calhoun-red-merle-american-bully-boy/7662782952.html
False	https://nwga.craigslist.org/pet/d/summerville-american-bully-puppies/7649860593.html
True	https://charlotte.craigslist.org/pet/d/statesville-pitbull-pit-bull-bully/7663168460.html
True	https://greenville.craigslist.org/pet/d/anderson-pit-bull-puppies-razors-edge/7664446744.html
False	https://lexington.craigslist.org/pet/d/lexington-pit-bull/7664416633.html
False	https://albanyga.craigslist.org/pet/d/leesburg-pit-bull-mix-zoey/7664409327.html
False	https://knoxville.craigslist.org/pet/d/knoxville-female-pit-bull-bully/7664406493.html
False	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7664367795.html
False	https://athensga.craigslist.org/pet/d/commerce-pit-bull-puppy/7664322235.html
False	https://atlanta.craigslist.org/sat/pet/d/hampton-bully-pit-bull/7659421725.html
False	https://columbia.craigslist.org/pet/d/lexington-lab-and-pitt-bull-pups/7663815919.html
False	https://chattanooga.craigslist.org/pet/d/chattanooga-blue-fawn-white-pit-bull/7663683757.html
False	https://nashville.craigslist.org/pet/d/la-vergne-pit-bull-terriers/7663526002.html
False	https://charlotte.craigslist.org/pet/d/charlotte-rehoming-pit-bull-puppies/7663510344.html
False	https://huntsville.craigslist.org/pet/d/hartselle-american-pit-bull/7663003635.html
False	https://atlanta.craigslist.org/atl/pet/d/atlanta-free-year-pit-bull/7661963170.html
False	https://bham.craigslist.org/pet/d/bessemer-pit-bull/7657386354.html
False	https://atlanta.craigslist.org/nat/pet/d/acworth-full-blooded-pit-bull/7661907970.html
False	https://knoxville.craigslist.org/pet/d/townsend-year-old-pit-bull/7660969503.html
False	https://knoxville.craigslist.org/pet/d/knoxville-rehoming-year-old-pitt-bull/7660764562.html
True	https://columbusga.craigslist.org/pet/d/fort-benning-all-white-pit-bull-puppy/7660693950.html
False	https://nashville.craigslist.org/pet/d/fayetteville-german-shepherd-pit-bull/7660085008.html
False	https://nashville.craigslist.org/pet/d/lafayette-free-to-good-home-pit-bull/7660006352.html
False	https://atlanta.craigslist.org/sat/pet/d/riverdale-pit-bull-pup/7659605618.html
False	https://tuscaloosa.craigslist.org/pet/d/reform-pit-bull-mix-puppies-free-to/7659356441.html
False	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bulls-for-rehoming/7658866592.html
False	https://nashville.craigslist.org/pet/d/murfreesboro-pit-bull-cross-puppy/7658648368.html
False	https://knoxville.craigslist.org/pet/d/jellico-pit-bull-terrier/7658624620.html
True	https://charlotte.craigslist.org/pet/d/charlotte-xl-pit-bull-puppies/7658144594.html
False	https://greenville.craigslist.org/pet/d/greer-xl-pit-bull-pup-female/7657911648.html
True	https://greenville.craigslist.org/pet/d/greenville-pit-bull-mix/7657789681.html
False	https://gadsden.craigslist.org/pet/d/horton-pit-bull-male/7657596278.html
True	https://knoxville.craigslist.org/pet/d/sneedville-full-blooded-blue-fawn-pit/7657587780.html
False	https://hickory.craigslist.org/pet/d/rhodhiss-18-week-old-pit-bull/7657299794.html
True	https://hickory.craigslist.org/pet/d/newton-rough-collie-pit-bull-mix-pups/7649597154.html
False	https://macon.craigslist.org/pet/d/warner-robins-german-shepherd-and-blue/7656889900.html
True	https://jacksontn.craigslist.org/pet/d/atwood-iso-american-pitbull-female/7656765589.html
False	https://athensga.craigslist.org/pet/d/athens-fawn-bully-pitbull-pups/7664596914.html
True	https://atlanta.craigslist.org/nat/pet/d/buford-pitbull-puppy/7664505877.html
True	https://nashville.craigslist.org/pet/d/columbia-full-blood-american/7664496678.html
